   0.0000000000000000e+00  -7.3907904463182535e-11   9.8140615239206800e-11   0.0000000000000000e+00  -1.4561042156460932e-12  -1.4561042156460932e-12
   0.0000000000000000e+00  -1.2953479566058176e-10   2.4051086900070510e-10   0.0000000000000000e+00  -2.5495840086187567e-12  -2.5495840086187567e-12
   0.0000000000000000e+00  -1.6553149550615524e-10   4.2961854142107594e-10   0.0000000000000000e+00  -3.2537034978101461e-12  -3.2537034978101461e-12
   0.0000000000000000e+00  -1.8054882591386051e-10   6.6797141262509241e-10   0.0000000000000000e+00  -3.5417268021025965e-12  -3.5417268021025965e-12
   0.0000000000000000e+00  -1.7323760879765513e-10   9.5807726273752721e-10   0.0000000000000000e+00  -3.3869180403784439e-12  -3.3869180403784439e-12
   0.0000000000000000e+00  -1.4224866607149657e-10   1.3024438718831542e-09   0.0000000000000000e+00  -2.7625413315200258e-12  -2.7625413315200258e-12
   0.0000000000000000e+00  -8.6232819649342456e-11   1.7035790201867451e-09   0.0000000000000000e+00  -1.6418607944096782e-12  -1.6418607944096782e-12
   0.0000000000000000e+00  -3.8408914451503296e-12   2.1639904877730743e-09   0.0000000000000000e+00   1.8594520702618185e-15   1.8594520702618185e-15
   0.0000000000000000e+00   1.0627629662712236e-10   2.6861860547669139e-09   0.0000000000000000e+00   2.1953552890374648e-12   2.1953552890374648e-12
   0.0000000000000000e+00   2.4546792265351793e-10   3.2726735012930366e-09   0.0000000000000000e+00   4.9653625976095830e-12   4.9653625976095830e-12
   0.0000000000000000e+00   4.1508316472007904e-10   3.9259606074762161e-09   0.0000000000000000e+00   8.3386172589042894e-12   8.3386172589042894e-12
   0.0000000000000000e+00   6.1647120091284790e-10   4.6485551534412265e-09   0.0000000000000000e+00   1.2341855154039242e-11   1.2341855154039242e-11
   0.0000000000000000e+00   8.5098120931786727e-10   5.4429649193128383e-09   0.0000000000000000e+00   1.7001812164132103e-11   1.7001812164132103e-11
   0.0000000000000000e+00   1.1199623680211792e-09   6.3116976852158275e-09   0.0000000000000000e+00   2.2345224170300547e-11   2.2345224170300547e-11
   0.0000000000000000e+00   1.4247638551088268e-09   7.2572612312749634e-09   0.0000000000000000e+00   2.8398827053662232e-11   2.8398827053662232e-11
   0.0000000000000000e+00   1.7667348486668513e-09   8.2821633376150210e-09   0.0000000000000000e+00   3.5189356695334834e-11   3.5189356695334834e-11
   0.0000000000000000e+00   2.1472245267812968e-09   9.3889117843607747e-09   0.0000000000000000e+00   4.2743548976435976e-11   4.2743548976435976e-11
   0.0000000000000000e+00   2.5675820675382045e-09   1.0580014351636997e-08   0.0000000000000000e+00   5.1088139778083372e-11   5.1088139778083372e-11
   0.0000000000000000e+00   3.0291566490236176e-09   1.1857978819568459e-08   0.0000000000000000e+00   6.0249864981394632e-11   6.0249864981394632e-11
   0.0000000000000000e+00   3.5332974493235778e-09   1.3225312968279933e-08   0.0000000000000000e+00   7.0255460467487483e-11   7.0255460467487483e-11
   0.0000000000000000e+00   4.0813536465241289e-09   1.4684524577896195e-08   0.0000000000000000e+00   8.1131662117479536e-11   8.1131662117479536e-11
   0.0000000000000000e+00   4.6746744187113111e-09   1.6238121428542018e-08   0.0000000000000000e+00   9.2905205812488486e-11   9.2905205812488486e-11
   0.0000000000000000e+00   5.3146089439711679e-09   1.7888611300342174e-08   0.0000000000000000e+00   1.0560282743363200e-10   1.0560282743363200e-10
   0.0000000000000000e+00   6.0025064003897442e-09   1.9638501973421434e-08   0.0000000000000000e+00   1.1925126286202771e-10   1.1925126286202771e-10
   0.0000000000000000e+00   6.7397159660530800e-09   2.1490301227904573e-08   0.0000000000000000e+00   1.3387724797879328e-10   1.3387724797879328e-10
   0.0000000000000000e+00   7.5275868190472169e-09   2.3446516843916365e-08   0.0000000000000000e+00   1.4950751866504640e-10   1.4950751866504640e-10
   0.0000000000000000e+00   8.3674681374581975e-09   2.5509656601581577e-08   0.0000000000000000e+00   1.6616881080190474e-10   1.6616881080190474e-10
   0.0000000000000000e+00   9.2607090993720683e-09   2.7682228281024997e-08   0.0000000000000000e+00   1.8388786027048597e-10   1.8388786027048597e-10
   0.0000000000000000e+00   1.0208658882874869e-08   2.9966739662371380e-08   0.0000000000000000e+00   2.0269140295190771e-10   2.0269140295190771e-10
   0.0000000000000000e+00   1.1212666666052637e-08   3.2365698525745505e-08   0.0000000000000000e+00   2.2260617472728762e-10   2.2260617472728762e-10
   0.0000000000000000e+00   1.2274081626991424e-08   3.4881612651272148e-08   0.0000000000000000e+00   2.4365891147774345e-10   2.4365891147774345e-10
   0.0000000000000000e+00   1.3394252943777269e-08   3.7516989819076086e-08   0.0000000000000000e+00   2.6587634908439274e-10   2.6587634908439274e-10
   0.0000000000000000e+00   1.4574529794496214e-08   4.0274337809282084e-08   0.0000000000000000e+00   2.8928522342835324e-10   2.8928522342835324e-10
   0.0000000000000000e+00   1.5816261357234297e-08   4.3156164402014925e-08   0.0000000000000000e+00   3.1391227039074263e-10   3.1391227039074263e-10
   0.0000000000000000e+00   1.7120796810077564e-08   4.6164977377399367e-08   0.0000000000000000e+00   3.3978422585267845e-10   3.3978422585267845e-10
   0.0000000000000000e+00   1.8489485331112061e-08   4.9303284515560188e-08   0.0000000000000000e+00   3.6692782569527852e-10   3.6692782569527852e-10
   0.0000000000000000e+00   1.9923676098423828e-08   5.2573593596622166e-08   0.0000000000000000e+00   3.9536980579966038e-10   3.9536980579966038e-10
   0.0000000000000000e+00   2.1424718290098902e-08   5.5978412400710084e-08   0.0000000000000000e+00   4.2513690204694180e-10   4.2513690204694180e-10
   0.0000000000000000e+00   2.2993961084223330e-08   5.9520248707948694e-08   0.0000000000000000e+00   4.5625585031824032e-10   4.5625585031824032e-10
   0.0000000000000000e+00   2.4632753658883163e-08   6.3201610298462780e-08   0.0000000000000000e+00   4.8875338649467378e-10   4.8875338649467378e-10
   0.0000000000000000e+00   2.6342445192164431e-08   6.7025004952377106e-08   0.0000000000000000e+00   5.2265624645735974e-10   5.2265624645735974e-10
   0.0000000000000000e+00   2.8127238686350239e-08   7.1001113768402298e-08   0.0000000000000000e+00   5.5804781710238855e-10   5.5804781710238855e-10
   0.0000000000000000e+00   3.0009345026423545e-08   7.5192192207297547e-08   0.0000000000000000e+00   5.9536895823308431e-10   5.9536895823308431e-10
   0.0000000000000000e+00   3.2017980034113368e-08   7.9680557785416824e-08   0.0000000000000000e+00   6.3519958404052627e-10   6.3519958404052627e-10
   0.0000000000000000e+00   3.4182375216464469e-08   8.4548572941672025e-08   0.0000000000000000e+00   6.7811992008362753e-10   6.7811992008362753e-10
   0.0000000000000000e+00   3.6531762080521608e-08   8.9878600114975033e-08   0.0000000000000000e+00   7.2471019192130098e-10   7.2471019192130098e-10
   0.0000000000000000e+00   3.9095372133329557e-08   9.5753001744237758e-08   0.0000000000000000e+00   7.7555062511245972e-10   7.7555062511245972e-10
   0.0000000000000000e+00   4.1902436881933081e-08   1.0225414026837205e-07   0.0000000000000000e+00   8.3122144521601654e-10   8.3122144521601654e-10
   0.0000000000000000e+00   4.4982187833376952e-08   1.0946437812628985e-07   0.0000000000000000e+00   8.9230287779088443e-10   8.9230287779088443e-10
   0.0000000000000000e+00   4.8363856494705916e-08   1.1746607775690299e-07   0.0000000000000000e+00   9.5937514839597660e-10   9.5937514839597660e-10
