-4.469568279081308215e-02 6.966907848696558825e-03 -1.537806788126944851e-03 -8.128839020905319693e-04 -2.973300358585720046e-03
-5.988057010769202992e-02 1.750408807998279220e-02 -7.154772050427396848e-03 1.757474635527913687e-03 3.143673535064305836e-04
1.878820896588221864e-02 -5.585227543200247703e-03 1.292223621206876200e-03 5.840033610810748017e-04 5.390855614109354467e-04
-1.258463798581450563e-02 6.183685799410027287e-03 -5.453761790605690836e-03 -7.800301988422420670e-04 -9.810726458669180410e-04
-1.736152314808286912e-02 1.588336117446766116e-02 -3.819409457487248777e-04 -1.266740849208287381e-04 -5.399321531816442558e-04
5.547555219361741466e-03 -6.258504011727634726e-04 -4.447255957133990772e-03 -1.610549156814914263e-04 -2.693364193824516290e-04
2.142884686824391045e-03 7.193068797888732893e-03 1.173726836629339094e-03 9.865485112368462743e-06 -1.844454671563467416e-04
2.488474328558172490e-03 -5.388005024793550424e-03 -5.684044240560452710e-04 -1.968317244086050552e-04 -2.819608994687489850e-04
-3.838194859494963116e-03 4.308815115725098469e-03 1.181708517763824066e-04 3.960622473817727038e-04 2.660051081228843287e-04
8.902700465227366983e-04 -2.318142399986998416e-04 3.387990281160697817e-04 -1.610112555681153567e-04 -1.015276837983540592e-04
2.650813660797941666e-03 1.165999431894190579e-03 -1.148103426438580989e-03 3.451422159707426968e-04 4.753977180625597321e-04
2.363590298398974415e-03 -3.190325582710812260e-03 -5.014680931971888210e-04 1.317337087709983070e-04 3.507893914560490591e-04
1.917268057541418212e-04 -1.821370351249464300e-04 -8.618236313752156239e-04 -2.405465077831124706e-04 -4.010061607367340652e-04
-3.154003070340357512e-03 1.234551189353286487e-03 8.468187447944481704e-04 5.846230268181509338e-04 4.107341728733985404e-04
-1.780428913355314689e-03 3.210710862068822443e-03 -5.365625154934072685e-04 -5.550024127526194330e-05 -2.993336835871093782e-04
-1.856794701179450809e-03 4.560439415448021803e-03 1.447308430757818752e-03 4.545211444005441961e-04 2.162551110835105766e-04
-7.635239867717492739e-04 8.837180596355510799e-04 -1.006042617816032994e-04 8.528460708567947557e-05 -1.744519267235763776e-04
7.997834914553878698e-05 -1.632587834686169154e-03 7.260880575228968780e-04 -6.755972955264792949e-05 5.180440726101680161e-05
4.239599600180164827e-04 -2.733307488114561064e-04 -3.515276084943914545e-04 -9.145152819967021615e-05 -5.648214339732787184e-05
-1.610271178989302037e-03 -3.671809209654913059e-04 1.478414935390263670e-03 1.717506097894643121e-05 9.763386086067445797e-05
-6.520026050803943681e-04 1.440943327674769348e-03 -1.861605758763236712e-04 -1.508993655662565396e-04 -3.573296738463644295e-05
-2.103454943941980397e-03 7.226075431781059030e-04 -1.414717235893576497e-04 -1.710255935209259795e-06 1.673823635459640484e-04
1.845327023806015169e-04 -7.160991968282144149e-04 -1.428238276131977820e-03 -1.322063460469519451e-04 -2.338603179877966713e-04
8.545523750651620471e-06 1.450994153416106471e-04 6.182352593707277685e-05 -1.877399222566820741e-04 -1.293284762640928938e-04
2.413356868769920985e-04 -1.382971330789170995e-03 -2.223521719823374034e-04 3.342054888061561581e-05 4.335128954711097717e-05
2.094781558376467446e-04 -1.174885022426789237e-03 -5.731064071568016394e-04 1.521619812876309817e-04 1.331022617014852849e-04
7.597510100617482255e-04 -5.374610029610588438e-04 2.205345307662579977e-04 4.352795754892981473e-05 6.380896718783753325e-05
-2.322115328085695251e-04 -4.684586914022995010e-05 2.204253774768795654e-04 1.310386255545267862e-04 1.981222835948504685e-04
-4.311275350435305386e-04 -4.434172650940385041e-04 -2.609067734941788487e-04 -9.646665569872398959e-05 -2.047732959224200176e-05
-5.032261507689644343e-04 -6.360796901488327288e-04 7.232191934022647864e-05 6.382197028141091931e-05 7.702520088371323035e-05
-1.367220833121125193e-03 7.149654772983662183e-04 1.121956869057228866e-04 2.253965387093109871e-04 1.275606699515702725e-04
-2.254349547461953485e-04 -3.020359388130612307e-04 3.353949774143050720e-04 8.600388719059992582e-05 1.056155942933401093e-04
1.431255760662929980e-04 1.507514160016663494e-04 4.775381915737975775e-04 4.805082703143107991e-05 4.542650474587328006e-05
-6.556119163618460586e-04 -2.441617828039724771e-04 -1.451505048704631218e-04 9.114556085114805778e-05 1.763108612381438683e-05
-2.072809989150695923e-04 -8.719321856243494005e-04 7.137579670949256835e-05 2.780485394429875039e-05 -2.949951931386172587e-05
1.262164589778100353e-04 -1.767617482089334734e-04 -1.968044409552732125e-05 7.736068236207738289e-05 1.520132381346733807e-05
-1.284334925971111676e-05 -4.844962852362164323e-04 -1.127339638659328617e-04 3.400697583761126404e-05 2.630697071990325143e-05
7.946446821970826278e-04 -3.439697529413552734e-04 -1.077907708571646363e-04 -8.141052643110383599e-05 -4.877082283052129103e-05
4.492581343565646792e-04 3.266209368476074800e-05 9.398656186902524189e-05 1.711136579147182560e-05 6.080753840661590382e-05
2.092336614160996723e-05 -1.480680744654670018e-04 8.707252009173750858e-05 1.671097517005967357e-05 4.390065133019928475e-05
-8.906566981102039817e-05 -2.702683827060073417e-04 -5.807207702720518000e-05 9.385960899220753030e-05 9.734160494946075283e-05
-4.135657336181494800e-04 -4.708082469699461715e-06 6.557034421784416688e-05 3.069982807121337718e-05 -1.780842019254996072e-05
2.995067305901667623e-04 -2.561599675804762969e-04 -5.691387517172887830e-05 3.735042553365383242e-05 8.258062216937993191e-06
1.102711379451946298e-04 2.660378810756061380e-04 5.860616111481254590e-05 2.124945464524981894e-05 -1.594166182089352084e-06
1.680358689189320590e-05 -8.497596351945269208e-05 1.037770888123345679e-06 -3.785770580006106933e-05 -3.061995529876574421e-05
-4.884276146355626244e-05 3.209432964990364164e-05 -6.494072092121390524e-05 -5.979596839928835034e-05 -7.065769068584953536e-05
-3.911974130909521397e-05 -5.394849030371126576e-05 6.475615302571068889e-05 -2.644448604078221968e-05 -3.782845027840230831e-06
-4.855611059276685143e-06 -5.648716506418545414e-06 4.191152631925154041e-05 3.639638327101454713e-06 1.155446441489035525e-06
7.588729816615462213e-05 -1.268928788284051469e-05 3.508250427580794693e-05 1.510259249557448954e-05 2.201648208835542886e-05
2.291236595649167294e-05 5.364054552931510247e-05 5.900553715065977572e-05 1.501012412311339571e-05 1.299177677553442272e-05
3.813021883388467725e-05 2.380885104731854791e-05 2.019252560783125827e-05 -2.053840227359738337e-06 -8.741082248063323362e-06
-5.289968036556339046e-05 -4.220782769606668504e-05 1.731271617790287697e-05 -9.479694051178478071e-06 -1.337715590169730931e-05
