   1.0954199719122751e-03   6.7900840370345092e-04   1.8732274725776447e-06   0.0000000000000000e+00
   2.9900462607576426e-03   2.1100136015086528e-03   1.6167967612065332e-05   0.0000000000000000e+00
   4.5320945858422059e-03   3.7220467363086296e-03   4.1610683821971158e-05   0.0000000000000000e+00
   5.7501993312083395e-03   5.5530991264726125e-03   7.2700271355696355e-05   0.0000000000000000e+00
   6.6626627791303442e-03   7.6017458885380695e-03   1.0339379892347343e-04   0.0000000000000000e+00
   7.2757824722549120e-03   9.8015346137990157e-03   1.2774067557872032e-04   0.0000000000000000e+00
   7.5940768125212967e-03   1.2073409352542532e-02   1.3990454515650088e-04   0.0000000000000000e+00
   7.6314572922451572e-03   1.4330612765225030e-02   1.3596260138391369e-04   0.0000000000000000e+00
   7.4104424385955710e-03   1.6479330608979725e-02   1.1374545352591564e-04   0.0000000000000000e+00
   6.9539956343681840e-03   1.8426065914136237e-02   7.1178162869816160e-05   0.0000000000000000e+00
   6.2919429207745712e-03   2.0108594065680441e-02   7.7908720123648026e-06   0.0000000000000000e+00
   5.4643383262148112e-03   2.1511298224097589e-02  -7.4494091078584963e-05   0.0000000000000000e+00
   4.5120695661307001e-03   2.2622360566997297e-02  -1.7355941051541474e-04   0.0000000000000000e+00
   3.4754674875927026e-03   2.3432288885440820e-02  -2.8725291062477583e-04   0.0000000000000000e+00
   2.3869276307391931e-03   2.3964730680867172e-02  -4.1292566800332818e-04   0.0000000000000000e+00
   1.2729338497496267e-03   2.4268022047380888e-02  -5.4755868955721522e-04   0.0000000000000000e+00
   1.5982888206917545e-04   2.4391088415799459e-02  -6.8812414832918728e-04   0.0000000000000000e+00
  -9.2628306449822899e-04   2.4382739487455660e-02  -8.3161225025314093e-04   0.0000000000000000e+00
  -1.9680468240833222e-03   2.4287540115495679e-02  -9.7567463067701229e-04   0.0000000000000000e+00
  -2.9591784773133250e-03   2.4144683620849448e-02  -1.1187999135170333e-03   0.0000000000000000e+00
  -3.8941051584717142e-03   2.3993018336407556e-02  -1.2595304784956982e-03   0.0000000000000000e+00
  -4.7672540018419670e-03   2.3871392595060575e-02  -1.3964087053354994e-03   0.0000000000000000e+00
  -5.5734566788150997e-03   2.3814136974478584e-02  -1.5281321251625814e-03   0.0000000000000000e+00
  -6.3102647438330103e-03   2.3825207172936749e-02  -1.6544414210543975e-03   0.0000000000000000e+00
  -6.9763506669839864e-03   2.3896040821964677e-02  -1.7755071788900715e-03   0.0000000000000000e+00
  -7.5703904128726976e-03   2.4018036527328153e-02  -1.8915013247944347e-03   0.0000000000000000e+00
  -8.0910599461038128e-03   2.4182592894792940e-02  -2.0025957848923180e-03   0.0000000000000000e+00
  -8.5368310475572255e-03   2.4375694662878346e-02  -2.1090358277698596e-03   0.0000000000000000e+00
  -8.9052629262397695e-03   2.4559130013894717e-02  -2.2113945163433381e-03   0.0000000000000000e+00
  -9.1936599426575647e-03   2.4687929902306255e-02  -2.3103364546953179e-03   0.0000000000000000e+00
  -9.3993264457796696e-03   2.4717124976675376e-02  -2.4065262510524596e-03   0.0000000000000000e+00
  -9.5195667845751272e-03   2.4601745885564529e-02  -2.5006285136414241e-03   0.0000000000000000e+00
  -9.5526173818219120e-03   2.4301670711770078e-02  -2.5932027509650291e-03   0.0000000000000000e+00
  -9.5017597423926684e-03   2.3803015485582491e-02  -2.6842395930426039e-03   0.0000000000000000e+00
  -9.3719744673331929e-03   2.3100732723070259e-02  -2.7735380814839844e-03   0.0000000000000000e+00
  -9.1682434465314433e-03   2.2189781643180421e-02  -2.8608971125704372e-03   0.0000000000000000e+00
  -8.8955485698753601e-03   2.1065121464860018e-02  -2.9461155825832286e-03   0.0000000000000000e+00
  -8.5592934873917111e-03   1.9725143920085834e-02  -3.0289493822172960e-03   0.0000000000000000e+00
  -8.1688732621960948e-03   1.8200725027929125e-02  -3.1087474100306607e-03   0.0000000000000000e+00
  -7.7358823839047582e-03   1.6540640934634313e-02  -3.1846342958144740e-03   0.0000000000000000e+00
  -7.2719382965008425e-03   1.4793854601548031e-02  -3.2557323287735812e-03   0.0000000000000000e+00
  -6.7886584439674942e-03   1.3009328990016909e-02  -3.3211637981128235e-03   0.0000000000000000e+00
  -6.2975246129459133e-03   1.1235518087415144e-02  -3.3800654212447195e-03   0.0000000000000000e+00
  -5.8071366985372940e-03   9.5100632869417872e-03  -3.4318804270395942e-03   0.0000000000000000e+00
  -5.3233391505313503e-03   7.8602678023359015e-03  -3.4763451072910632e-03   0.0000000000000000e+00
  -4.8518660665820374e-03   6.3130208161893938e-03  -3.5132074905959965e-03   0.0000000000000000e+00
  -4.3984515443433138e-03   4.8952115110941722e-03  -3.5422156055512615e-03   0.0000000000000000e+00
  -3.9687830781586384e-03   3.6334676472900090e-03  -3.5631225543469890e-03   0.0000000000000000e+00
  -3.5659565704121970e-03   2.5398793897569577e-03  -3.5759635797199497e-03   0.0000000000000000e+00
  -3.1891643856907992e-03   1.6046399175795299e-03  -3.5811988934241474e-03   0.0000000000000000e+00
  -2.8372760165089246e-03   8.1613125145697839e-04  -3.5793238575398739e-03   0.0000000000000000e+00
  -2.5091609553810528e-03   1.6273541208855626e-04  -3.5708338341474241e-03   0.0000000000000000e+00
  -2.2036865104086817e-03  -3.6717619440345604e-04  -3.5562243529327566e-03   0.0000000000000000e+00
  -1.9194865069621370e-03  -7.8636670945840580e-04  -3.5360088582478823e-03   0.0000000000000000e+00
  -1.6547570157253511e-03  -1.1097264276012089e-03  -3.5107343824921115e-03   0.0000000000000000e+00
  -1.4076459366261084e-03  -1.3523797164021597e-03  -3.4809516541111597e-03   0.0000000000000000e+00
  -1.1763011695921943e-03  -1.5294509434315522e-03  -3.4472114015507449e-03   0.0000000000000000e+00
  -9.5887709767871008e-04  -1.6560157960288304e-03  -3.4100631924055282e-03   0.0000000000000000e+00
  -7.5396208181297052e-04  -1.7438913269315587e-03  -3.3699788873787538e-03   0.0000000000000000e+00
  -5.6084437854082728e-04  -1.7996392424039040e-03  -3.3273050257775385e-03   0.0000000000000000e+00
  -3.7887574949153197e-04  -1.8293444044389024e-03  -3.2823767758623714e-03   0.0000000000000000e+00
  -2.0740795629433617e-04  -1.8390916750295895e-03  -3.2355293058937413e-03   0.0000000000000000e+00
  -4.5802947818095520e-05  -1.8348445330280349e-03  -3.1870940178063017e-03   0.0000000000000000e+00
   1.0638479267932717e-04  -1.8202723688197841e-03  -3.1373311316177377e-03   0.0000000000000000e+00
   2.4942893979597292e-04  -1.7969970368521596e-03  -3.0864373355616432e-03   0.0000000000000000e+00
   3.8359713611736348e-04  -1.7665685188518797e-03  -3.0346070877753871e-03   0.0000000000000000e+00
   5.0915702422902167e-04  -1.7305367965456593e-03  -2.9820348463963386e-03   0.0000000000000000e+00
   6.2637010641844969e-04  -1.6903043588004992e-03  -2.9289057112984861e-03   0.0000000000000000e+00
   7.3547006733045675e-04  -1.6466055015621481e-03  -2.8753623862333420e-03   0.0000000000000000e+00
   8.3668271796126514e-04  -1.5999853920170169e-03  -2.8215355749359708e-03   0.0000000000000000e+00
   9.3023386881023538e-04  -1.5509891854166601e-03  -2.7675559803841841e-03   0.0000000000000000e+00
   1.0163520728937942e-03  -1.5001556994648636e-03  -2.7135530889572414e-03   0.0000000000000000e+00
   1.0953116927459603e-03  -1.4479178929048017e-03  -2.6596360656320466e-03   0.0000000000000000e+00
   1.1674249679451613e-03  -1.3946211962810819e-03  -2.6058972728802616e-03   0.0000000000000000e+00
   1.2330052760892447e-03  -1.3406084103452184e-03  -2.5524285683406734e-03   0.0000000000000000e+00
   1.2923653509023150e-03  -1.2862212429911614e-03  -2.4993215161442065e-03   0.0000000000000000e+00
   1.3457906404025731e-03  -1.2317550896325689e-03  -2.4466552423168509e-03   0.0000000000000000e+00
   1.3935297847406894e-03  -1.1774428710802432e-03  -2.3944920941316354e-03   0.0000000000000000e+00
   1.4358288221037767e-03  -1.1235130917891755e-03  -2.3428932327645194e-03   0.0000000000000000e+00
   1.4729343861554960e-03  -1.0701932916009694e-03  -2.2919195868861438e-03   0.0000000000000000e+00
   1.5051179478721001e-03  -1.0176707763559214e-03  -2.2416223873757586e-03   0.0000000000000000e+00
   1.5326842548644981e-03  -9.6607894702207566e-04  -2.1920398721666234e-03   0.0000000000000000e+00
   1.5559403834854814e-03  -9.1554743223487979e-04  -2.1432093699288524e-03   0.0000000000000000e+00
   1.5751901062871882e-03  -8.6620421001697406e-04  -2.0951676823545979e-03   0.0000000000000000e+00
   1.5906801792617297e-03  -8.1814877233082949e-04  -2.0479425166191785e-03   0.0000000000000000e+00
   1.6026092341334471e-03  -7.7145656775947302e-04  -2.0015539037602594e-03   0.0000000000000000e+00
   1.6111743933275822e-03  -7.2620229082456897e-04  -1.9560216340723598e-03   0.0000000000000000e+00
   1.6165812453252241e-03  -6.8245513942277118e-04  -1.9113640004279589e-03   0.0000000000000000e+00
   1.6190818662311732e-03  -6.4025412915100297e-04  -1.8675910732647272e-03   0.0000000000000000e+00
   1.6189442051051054e-03  -5.9962797001851954e-04  -1.8247101155131689e-03   0.0000000000000000e+00
   1.6164351874404753e-03  -5.6060517823003093e-04  -1.7827283214751220e-03   0.0000000000000000e+00
   1.6117681853516585e-03  -5.2320472089096052e-04  -1.7416494666282305e-03   0.0000000000000000e+00
   1.6050782027857734e-03  -4.8743159128429591e-04  -1.7014723234607693e-03   0.0000000000000000e+00
   1.5964940168815445e-03  -4.5328967239125444e-04  -1.6621952669443013e-03   0.0000000000000000e+00
   1.5861553115326609e-03  -4.2077931834825816e-04  -1.6238158666917418e-03   0.0000000000000000e+00
   1.5742574293073665e-03  -3.8988287511013868e-04  -1.5863275824597686e-03   0.0000000000000000e+00
   1.5610134215171471e-03  -3.6057695902593580e-04  -1.5497225663851882e-03   0.0000000000000000e+00
   1.5466319284091004e-03  -3.3283784298844093e-04  -1.5139928470458460e-03   0.0000000000000000e+00
   1.5312443716815757e-03  -3.0663583960542304e-04  -1.4791283032693564e-03   0.0000000000000000e+00
   1.5149164835652706e-03  -2.8193619109733451e-04  -1.4451169851006050e-03   0.0000000000000000e+00
   1.4977121745513664e-03  -2.5870393793304844e-04  -1.4119468765051385e-03   0.0000000000000000e+00
   1.4797256735801761e-03  -2.3689964682023387e-04  -1.3796050932918470e-03   0.0000000000000000e+00
   1.4611087451966206e-03  -2.1647539456806183e-04  -1.3480771037606147e-03   0.0000000000000000e+00
   1.4420195801843445e-03  -1.9738230973609624e-04  -1.3173481921985514e-03   0.0000000000000000e+00
   1.4225937881772479e-03  -1.7957134035575118e-04  -1.2874034148805697e-03   0.0000000000000000e+00
   1.4028726352707491e-03  -1.6299268021587035e-04  -1.2582268754517229e-03   0.0000000000000000e+00
   1.3828727526360256e-03  -1.4759632615796140e-04  -1.2298024288069666e-03   0.0000000000000000e+00
   1.3626166872010550e-03  -1.3333202286906285e-04  -1.2021138877071082e-03   0.0000000000000000e+00
   1.3421835550663759e-03  -1.2014710385471896e-04  -1.1751446620188247e-03   0.0000000000000000e+00
   1.3216839025535414e-03  -1.0798756295146624e-04  -1.1488779377580454e-03   0.0000000000000000e+00
   1.3012267487020328e-03  -9.6799456524340025e-05  -1.1232969003263970e-03   0.0000000000000000e+00
   1.2808662397516559e-03  -8.6531104175613057e-05  -1.0983847876843680e-03   0.0000000000000000e+00
   1.2605940206893600e-03  -7.7133403381544633e-05  -1.0741248976580775e-03   0.0000000000000000e+00
   1.2403983903371998e-03  -6.8557392780268977e-05  -1.0505005316066083e-03   0.0000000000000000e+00
   1.2202892721470636e-03  -6.0754531456457172e-05  -1.0274951068409408e-03   0.0000000000000000e+00
   1.2003315488014917e-03  -5.3677347064201849e-05  -1.0050923353650614e-03   0.0000000000000000e+00
   1.1805987048287526e-03  -4.7278534502828273e-05  -9.8327597530630515e-04   0.0000000000000000e+00
   1.1611550165130640e-03  -4.1511480908997828e-05  -9.6202986841919266e-04   0.0000000000000000e+00
   1.1420011250246704e-03  -3.6334357241513676e-05  -9.4133843437793749e-04   0.0000000000000000e+00
   1.1231107921176305e-03  -3.1707355141445203e-05  -9.2118633696952189e-04   0.0000000000000000e+00
   1.1044587268490924e-03  -2.7590731464183486e-05  -9.0155825523672846e-04   0.0000000000000000e+00
   1.0860517951807734e-03  -2.3946533396117284e-05  -8.8243931204342186e-04   0.0000000000000000e+00
   1.0679343490069910e-03  -2.0738895147495696e-05  -8.6381514762438329e-04   0.0000000000000000e+00
   1.0501528565132351e-03  -1.7932068753467753e-05  -8.4567143142301763e-04   0.0000000000000000e+00
   1.0327404558277881e-03  -1.5491592584178431e-05  -8.2799403986076202e-04   0.0000000000000000e+00
   1.0156780805683965e-03  -1.3388042684240695e-05  -8.1076965994723534e-04   0.0000000000000000e+00
   9.9893388634240531e-04  -1.1593228161389481e-05  -7.9398517709836493e-04   0.0000000000000000e+00
   9.8247739218826563e-04  -1.0079056425209919e-05  -7.7762750334036096e-04   0.0000000000000000e+00
   9.6630765869202618e-04  -8.8195647976645188e-06  -7.6168412726610824e-04   0.0000000000000000e+00
   9.5045231228061073e-04  -7.7908501657350846e-06  -7.4614309499215607e-04   0.0000000000000000e+00
   9.3494014760169615e-04  -6.9690936438066395e-06  -7.3099247543538829e-04   0.0000000000000000e+00
   9.1979116144828724e-04  -6.3313961953904719e-06  -7.1622051701000192e-04   0.0000000000000000e+00
   9.0498507479415033e-04  -5.8590697738944946e-06  -7.0181628985340426e-04   0.0000000000000000e+00
   8.9049009011268909e-04  -5.5346306356946447e-06  -6.8776909910800649e-04   0.0000000000000000e+00
   8.7627471344906352e-04  -5.3406168794734720e-06  -6.7406825686820151e-04   0.0000000000000000e+00
   8.6232596981455109e-04  -5.2608892296809676e-06  -6.6070349691172998e-04   0.0000000000000000e+00
   8.4865973312399140e-04  -5.2813688013402326e-06  -6.4766520991597670e-04   0.0000000000000000e+00
   8.3529437588496507e-04  -5.3881551591307777e-06  -6.3494384345215860e-04   0.0000000000000000e+00
   8.2224620298737886e-04  -5.5675519322475856e-06  -6.2252989347059539e-04   0.0000000000000000e+00
   8.0950510382963410e-04  -5.8084698394579779e-06  -6.1041447400385742e-04   0.0000000000000000e+00
   7.9704272314088623e-04  -6.1016202658894120e-06  -5.9858912598197481e-04   0.0000000000000000e+00
   7.8483034268259327e-04  -6.4377504199398850e-06  -5.8704539882786842e-04   0.0000000000000000e+00
   7.7284402633806266e-04  -6.8078844022052340e-06  -5.7577495600842296e-04   0.0000000000000000e+00
   7.6108701386646714e-04  -7.2046198382213380e-06  -5.6477010908036673e-04   0.0000000000000000e+00
   7.4957213205476339e-04  -7.6211094571532923e-06  -5.5402339823170928e-04   0.0000000000000000e+00
   7.3831221716412748e-04  -8.0505067284190036e-06  -5.4352736394278945e-04   0.0000000000000000e+00
   7.2731270894840349e-04  -8.4865658640215282e-06  -5.3327472669459700e-04   0.0000000000000000e+00
   7.1655435899150677e-04  -8.9250462433165204e-06  -5.2325880777691987e-04   0.0000000000000000e+00
   7.0601277409961449e-04  -9.3621251032969992e-06  -5.1347305368233415e-04   0.0000000000000000e+00
   6.9566359059014310e-04  -9.7939807930892288e-06  -5.0391091159076988e-04   0.0000000000000000e+00
   6.8549160599935854e-04  -1.0217136903035800e-05  -4.9456604205833738e-04   0.0000000000000000e+00
   6.7550371135318191e-04  -1.0628949618286406e-05  -4.8543262022599827e-04   0.0000000000000000e+00
   6.6571006137745642e-04  -1.1026898116765979e-05  -4.7650489725034454e-04   0.0000000000000000e+00
   6.5612075650506947e-04  -1.1408464716857980e-05  -4.6777712556127953e-04   0.0000000000000000e+00
   6.4673696685092655e-04  -1.1771648291860935e-05  -4.5924376702800320e-04   0.0000000000000000e+00
   6.3754107643746469e-04  -1.2115534355931988e-05  -4.5089972410268189e-04   0.0000000000000000e+00
   6.2851309499775416e-04  -1.2439345758857847e-05  -4.4273995492077271e-04   0.0000000000000000e+00
   6.1963307588343655e-04  -1.2742306084538414e-05  -4.3475941856604218e-04   0.0000000000000000e+00
   6.1088939055132857e-04  -1.3023778912995764e-05  -4.2695325496578637e-04   0.0000000000000000e+00
   6.0228853251971276e-04  -1.3283432823801446e-05  -4.1931699803817845e-04   0.0000000000000000e+00
   5.9383938105269513e-04  -1.3520976549321027e-05  -4.1184623356977848e-04   0.0000000000000000e+00
   5.8555080472885051e-04  -1.3736119196435334e-05  -4.0453654757526171e-04   0.0000000000000000e+00
   5.7742558727080827e-04  -1.3928783139072318e-05  -3.9738365596912040e-04   0.0000000000000000e+00
   5.6945026654210674e-04  -1.4099460149421225e-05  -3.9038362148328086e-04   0.0000000000000000e+00
   5.6160869829150308e-04  -1.4248736004641068e-05  -3.8353256410759333e-04   0.0000000000000000e+00
   5.5388473827011489e-04  -1.4377196481890323e-05  -3.7682660383195479e-04   0.0000000000000000e+00
   5.4626639386154484e-04  -1.4485426405416770e-05  -3.7026194264767377e-04   0.0000000000000000e+00
   5.3875786804922620e-04  -1.4574006882144883e-05  -3.6383510243517510e-04   0.0000000000000000e+00
   5.3136731251373259e-04  -1.4643518112667534e-05  -3.5754268306799634e-04   0.0000000000000000e+00
   5.2410287893563774e-04  -1.4694540297577602e-05  -3.5138128441967477e-04   0.0000000000000000e+00
